image,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,contrast_1,dissimilarity_1,homogeneity_1,energy_1,correlation_1,contrast_2,dissimilarity_2,homogeneity_2,energy_2,correlation_2,contrast_3,dissimilarity_3,homogeneity_3,energy_3,correlation_3,label
shape 952 .jpg,842.0129490649606,88.0,1024.015748031496,932.0,3.3020115649606296,0.34509803921568627,4.015748031496063,3.6549019607843136,0.9870511341760995,0.9986466951680866,0.9842522106844724,0.9856672715529173,0.8905569327497144,0.8965907515895416,0.8882991085004517,0.8894374371179531,0.9332958968180065,0.993051798958972,0.9194163558098154,0.926412234429112,1
shape 1377 .jpg,953.0146561269685,116.0,725.0111497293307,839.0,3.7373123769685037,0.4549019607843137,2.8431809793307083,3.2901960784313724,0.985344098420217,0.9982160981761141,0.9888504421350024,0.9870974687048257,0.8035201056212218,0.811593074434786,0.8061293989265977,0.804820805068846,0.9568828526859273,0.9947459780370972,0.967122548843733,0.9619979522510984,1
shape 1071 .jpg,603.0092734990156,813.0,1024.015748031496,207.0,2.3647422490157477,3.1882352941176473,4.015748031496063,0.8117647058823529,0.9907266435964227,0.9874973087688002,0.9842522106844724,0.9968166579522038,0.8211716803759753,0.818691409999524,0.8161982344283881,0.8242747898560284,0.9706988795481403,0.9606081612304151,0.9505277357463321,0.989970343634312,1
shape 384 .jpg,408.0062746062992,309.0,1024.015748031496,713.0,1.6000246062992127,1.211764705882353,4.015748031496063,2.7960784313725493,0.9937254901945944,0.9952480546243042,0.9842522106844724,0.9890351551687018,0.8692482685801634,0.8697002701323955,0.8630531924919954,0.8661773575354796,0.9736551705688156,0.9801080890625403,0.9342843975768794,0.9541005420763468,1
shape 1213 .jpg,108.00166092519686,564.0,1024.015748031496,456.0,0.4235359251968504,2.211764705882353,4.015748031496063,1.788235294117647,0.9983391003456279,0.9913265463045551,0.9842522106844724,0.9929874204164488,0.8022796294424215,0.7973224309345759,0.7923558464342881,0.7983469829575954,0.9953172381398366,0.975613974403321,0.9558473233755531,0.9802836388792808,1
shape 705 .jpg,1024.015748031496,782.0,542.0083353838584,238.0,4.015748031496063,3.066666666666667,2.125522883858268,0.9333333333333333,0.9842522106844724,0.9879740411527697,0.9916647443271329,0.9963399255682343,0.877317085387836,0.8797749269057815,0.8822215430217871,0.8844425948055478,0.926690159259429,0.943833134655142,0.9609436163764536,0.9829057366341735,1
shape 105 .jpg,1024.015748031496,704.0,386.00593626968504,316.00000000000006,4.015748031496063,2.76078431372549,1.5137487696850394,1.23921568627451,0.9842522106844724,0.9891735613446928,0.9940638216056703,0.9951404053763111,0.8970132980112662,0.9000367581801754,0.9030575450579756,0.9032936969095706,0.9124462982462856,0.9395919166991725,0.9667596096118188,0.9728850080638332,1
shape 1017 .jpg,417.00641301673227,719.0,1024.015748031496,301.0,1.6353192667322833,2.819607843137255,4.015748031496063,1.1803921568627451,0.9935870818900635,0.9889428843847077,0.9842522106844724,0.9953710823362962,0.7669142108294248,0.7633680318400197,0.759806088771852,0.7675012787063289,0.9841837728831732,0.9727877078637746,0.9613255467071153,0.9886079277705097,1
shape 875 .jpg,1024.015748031496,542.0,64.0009842519685,478.0,4.015748031496063,2.1254901960784314,0.25098425196850394,1.8745098039215686,0.9842522106844724,0.9916648725125334,0.9990157631677796,0.9926490942084705,0.8877588780090967,0.8921884324617065,0.896620449125182,0.8927312007773311,0.9198100660566693,0.9574153966983341,0.9949548433960931,0.9624438369405972,1
shape 1022 .jpg,559.0085968257874,765.0,973.0149637057086,206.0,2.192190575787402,3.0,3.815744955708661,0.807843137254902,0.9914033064185743,0.9882354750407529,0.9850365244101482,0.9968320364162027,0.7542295658646054,0.7517142664585638,0.7491889339034462,0.757322016580553,0.9796580125893934,0.9722071260148092,0.9647062558215991,0.992516012319367,1
shape 1086 .jpg,623.0095810777559,783.0,945.0145330954724,160.0,2.4431748277559056,3.070588235294118,3.705939345472441,0.6274509803921569,0.9904190695863538,0.9879586626887706,0.9854671280242445,0.9975394457601574,0.7835330666026391,0.7816952157322405,0.7798370711540585,0.7877066530307905,0.9745581058601798,0.9680643713390061,0.9615050232915698,0.9934743330175612,1
shape 953 .jpg,791.0121647391732,149.0,1024.015748031496,908.0,3.1020084891732282,0.5843137254901961,4.015748031496063,3.5607843137254904,0.9878354479017751,0.9977086088641467,0.9842522106844724,0.9860363546888937,0.9063699802191209,0.9113790140739648,0.9037315967298624,0.9050643960172672,0.926928278102917,0.9862872690299993,0.9061327448344554,0.9164288938687163,1
shape 1260 .jpg,581.0089351624016,792.0,1005.015455831693,211.0,2.2784664124015745,3.1058823529411765,3.9412370816929134,0.8274509803921568,0.9910649750074986,0.9878202565127795,0.9845444059940379,0.9967551440962077,0.8402036297847386,0.8378507700707393,0.8354945268361939,0.8430783208625048,0.9686708170577233,0.9574090329827449,0.9460965829843369,0.9886535632937107,1
shape 601 .jpg,1024.015748031496,498.0,40.00061515748031,522.0,4.015748031496063,1.9529411764705882,0.15686515748031496,2.047058823529412,0.9842522106844724,0.9923415249284901,0.9993848519798623,0.9919724417925138,0.8906823247415073,0.8954993435365344,0.899779888884212,0.8952964732929488,0.9176293414929824,0.9597933999991596,0.9967585992649427,0.9578557325292395,1
shape 1369 .jpg,775.011918676181,899.0,1024.015748031496,121.0,3.0392624261811023,3.5254901960784317,4.015748031496063,0.47450980392156866,0.9880815071098302,0.9861747608648848,0.9842522106844724,0.998139205856119,0.8798263192302601,0.8783615378322623,0.8768936179596306,0.8850400780061771,0.9443388111946462,0.9356496900583869,0.9269427984967181,0.9913388348131977,1
shape 1467 .jpg,122.00187623031495,571.0,1024.015748031496,449.0,0.4784387303149606,2.2392156862745094,4.015748031496063,1.7607843137254902,0.9981237985385797,0.991218897056562,0.9842522106844724,0.9930950696644419,0.9010917204346882,0.8969483405360233,0.892803122798631,0.8979772249005818,0.9899214642058947,0.9529860836109172,0.9159668251546936,0.9630310885136631,1
shape 1056 .jpg,1024.015748031496,320.0,379.005828617126,700.0,4.015748031496063,1.2549019607843137,1.4862973671259843,2.7450980392156863,0.9842522106844724,0.9950788915203149,0.9941714725091944,0.9892350752006889,0.796940753699335,0.8040726496119331,0.8040232571249982,0.8004877193191239,0.9549264757154315,0.9858817992862465,0.9832391536619669,0.9691164359386643,1
shape 1140 .jpg,512.007874015748,229.0,76.0011687992126,281.0,2.0078740157480315,0.8980392156862744,0.29804379921259844,1.1019607843137254,0.9921261053422362,0.9964783317442254,0.9988312187617383,0.9956786516162767,0.8446501432395193,0.8461643535201989,0.8465305021664994,0.845695390101971,0.9717528273633557,0.9874446862120302,0.9958585334249584,0.9845936979282992,1
shape 1448 .jpg,739.0113650344489,881.0,1024.015748031496,139.0,2.898083784448819,3.454901960784314,4.015748031496063,0.5450980392156862,0.9886351403279543,0.986451573216867,0.9842522106844724,0.9978623935041369,0.9015733862290826,0.9000494598961833,0.898510500916642,0.906267637079785,0.9354000855446412,0.9232571522105611,0.9111178811250015,0.9878918775905423,1
shape 803 .jpg,1024.015748031496,303.0,412.00633612204723,717.0,4.015748031496063,1.188235294117647,1.6157111220472442,2.811764705882353,0.9842522106844724,0.9953403254082982,0.9936639753925808,0.9889736413127057,0.8684720192013867,0.8751118458962216,0.874583045400349,0.8715238561917147,0.931606518175236,0.9796997412182525,0.9723081901978117,0.9519627539719041,1
shape 1451 .jpg,1024.015748031496,341.0,337.0051827017717,679.0,4.015748031496063,1.3372549019607844,1.3215889517716537,2.6627450980392156,0.9842522106844724,0.9947559437763356,0.9948173779303391,0.9895580229446683,0.9288582552797742,0.9346002240549942,0.9348609762992939,0.9318589567642059,0.870623294787748,0.9567692764398987,0.9571249191320143,0.9139188818260741,1
shape 98 .jpg,459.0070589320866,280.0,1024.015748031496,740.0,1.8000276820866141,1.0980392156862746,4.015748031496063,2.901960784313726,0.9929411764689189,0.9956940300802756,0.9842522106844724,0.9886199366407283,0.9421760781441038,0.9434101676022537,0.9372294654949063,0.9397124613324637,0.932960510096974,0.9592577740740973,0.851574946190699,0.8923241171958287,1
shape 965 .jpg,989.0152097687009,119.0,749.011518823819,868.0,3.8784910187007875,0.4666666666666667,2.9373000738188977,3.4039215686274513,0.984790465202093,0.9981699627841171,0.9884813533229199,0.9866514932488543,0.8242473267541636,0.8325581786642364,0.8271902313492847,0.825723268884434,0.950235988178505,0.994000182342166,0.9621552157489899,0.9562352462013648,1
shape 414 .jpg,829.0127491387796,61.0,955.0146868848425,892.0,3.2510303887795273,0.2392156862745098,3.7451556348425195,3.4980392156862745,0.9872510572826441,0.9990619136960601,0.9853133410192102,0.986282410112878,0.7952052130829892,0.8022205147083814,0.7934777274616815,0.7943384791748288,0.9640932112259695,0.9973612166796579,0.9587356546704721,0.9614123039153831,1
shape 1119 .jpg,1024.015748031496,261.0,496.0076279527559,759.0,4.015748031496063,1.023529411764706,1.9451279527559056,2.976470588235294,0.9842522106844724,0.9959862208962569,0.9923721645502914,0.988327745824747,0.8268940580745824,0.8343874872573355,0.8328096507307355,0.8298578316991969,0.9476368039105302,0.9866115956437619,0.9744763579185824,0.9610659045732389,1
shape 795 .jpg,983.0151174950787,37.0,949.0145946112204,966.0,3.85496124507874,0.14509803921568626,3.7216258612204727,3.788235294117647,0.9848827374051137,0.9994309968320364,0.9854056132222309,0.9851444037769508,0.8995726825959335,0.9075531695525273,0.8999922490760307,0.8997770271106764,0.914046552752222,0.9967629048133144,0.9169024852356095,0.9154796142736377,1
shape 742 .jpg,942.0144869586615,36.0,990.0152251476378,966.0,3.6941744586614176,0.14117647058823532,3.8824126476377954,3.788235294117647,0.9855132641257549,0.9994463752960354,0.9847750865015896,0.9851444037769508,0.8761915239616205,0.8838070700681151,0.8754662957535201,0.8758174583354463,0.9335495137606729,0.9974642567880605,0.9303405476270122,0.9319503618042877,1
shape 1340 .jpg,1024.015748031496,158.0,702.0107960137796,862.0,4.015748031496063,0.6196078431372549,2.7529835137795273,3.380392156862745,0.9842522106844724,0.9975702026881554,0.9892041522465816,0.9867437640328485,0.8308617123840343,0.8392964355035428,0.8349668258693488,0.832923604298443,0.9464660006150534,0.9917115060719506,0.9630464519958479,0.954780495152035,1
shape 46 .jpg,893.013733390748,51.0,979.0150559793307,936.0,3.5020146407480315,0.19999999999999998,3.8392747293307083,3.670588235294118,0.9862668204504237,0.9992156983360502,0.9849442522071274,0.9856057576969212,0.8996871850490454,0.9066709644940898,0.8988355574801117,0.8992558205679005,0.9224181922334054,0.9955729524955352,0.915065296980168,0.9187449898991753,1
shape 317 .jpg,1024.015748031496,487.0,46.00070743110236,533.0,4.015748031496063,1.9098039215686275,0.1803949311023622,2.0901960784313727,0.9842522106844724,0.9925106880324793,0.9992925797768415,0.9918032786885247,0.9040368437125994,0.9087994525396534,0.9128011040609664,0.908416271046041,0.9058229836822053,0.9550590022106706,0.9957406046723566,0.950814061967736,1
shape 732 .jpg,586.0090120570866,216.0,1024.015748031496,804.0,2.298074557086614,0.8470588235294118,4.015748031496063,3.1529411764705886,0.9909880815049813,0.9966782517762126,0.9842522106844724,0.9876357149447913,0.8919217899486146,0.8946661879975233,0.8874349912194623,0.8896778956164457,0.9539130542733302,0.9830746385903791,0.9200441560325998,0.9370000436419674,1
shape 959 .jpg,1024.015748031496,150.0,717.0110266978346,870.0,4.015748031496063,0.5882352941176471,2.8118079478346454,3.411764705882353,0.9842522106844724,0.9976932304001477,0.9889734717390299,0.9866207363208563,0.910747912891912,0.9181613322491051,0.9136657945418603,0.9122068057903832,0.8984248355120961,0.9850864322270787,0.9285417741224218,0.9135013069170551,1
shape 702 .jpg,1024.015748031496,810.0,598.0091966043307,210.0,4.015748031496063,3.176470588235294,2.3451341043307083,0.823529411764706,0.9842522106844723,0.9875434441607973,0.9908035370989399,0.9967705225602067,0.8624749194900748,0.8647392101943591,0.8669766341766214,0.8699749313841532,0.9345568941698756,0.9480805574737282,0.9615590036183145,0.9865394037894851,1
shape 889 .jpg,1024.015748031496,428.0,164.00252214566927,592.0,4.015748031496063,1.6784313725490196,0.6431471456692913,2.32156862745098,0.9842522106844724,0.9934180174084213,0.9974778931174351,0.9908959493125826,0.8729668570554481,0.8785169863034967,0.8812320721956275,0.8771029305632854,0.9291996855448631,0.9703067207654721,0.9885831463394792,0.9589289221802791,1
shape 458 .jpg,553.0085045521654,233.0,1024.015748031496,787.0,2.1686608021653546,0.9137254901960784,4.015748031496063,3.0862745098039217,0.991495578621595,0.9964168178882293,0.9842522106844724,0.9878971488327746,0.8899395042627157,0.8922812460238531,0.8851865201802321,0.8875695273339217,0.9573867828176131,0.982107412484197,0.9216300595677955,0.9395645219959785,1
shape 186 .jpg,1024.015748031496,532.0,44.00067667322835,488.0,4.015748031496063,2.0862745098039217,0.17255167322834644,1.9137254901960783,0.9842522106844724,0.9918186571525236,0.9993233371778484,0.9924953095684803,0.8847164494482382,0.8892697362492475,0.8938268018031369,0.8896441492597034,0.921953199785986,0.9593133419085429,0.9966233438318415,0.9626784038559565,1
shape 872 .jpg,1024.015748031496,537.0,58.00089197834646,483.0,4.015748031496063,2.1058823529411765,0.2274544783464567,1.8941176470588235,0.9842522106844724,0.9917417648325285,0.9991080353708002,0.9925722018884753,0.9022076190756279,0.9065334220839423,0.9108303476046026,0.9069841611176348,0.9076477600864242,0.9514233972285834,0.994737494479723,0.9563081952726367,1
shape 1380 .jpg,1001.015394315945,144.0,722.0111035925196,861.0,3.925550565944882,0.5647058823529413,2.8314160925196847,3.376470588235294,0.9846059207960517,0.9977855011841417,0.9888965782365128,0.9867591424968474,0.7820053288116372,0.7908364592223077,0.7858836241103656,0.7839476822589573,0.9587626847886004,0.9940528389142711,0.9701039461216341,0.9644401906680601,1
shape 787 .jpg,484.0074434055118,282.0,1028.015809547244,754.0,1.8980684055118109,1.1058823529411765,4.0314345472440944,2.9568627450980394,0.9925567089563326,0.9956632731522774,0.9841906958824587,0.9884046381447421,0.9273194033405049,0.9286763576224578,0.9223032469255913,0.9248225123475219,0.9439041001084757,0.967451810795118,0.8818394012868097,0.9129739905656696,1
shape 185 .jpg,1011.015548105315,95.0,819.0125953494095,914.0,3.9647668553149606,0.37254901960784315,3.211814099409449,3.5843137254901962,0.9844521337910171,0.9985390459200936,0.9874048442876786,0.9859440839048996,0.8576764546335771,0.8660910364175608,0.8601217574362617,0.8589091201655676,0.9375790525131581,0.9941191023650893,0.949161843037018,0.9434170897328791,1
shape 166 .jpg,1024.015748031496,719.0,416.00639763779526,301.0,4.015748031496063,2.819607843137255,1.6313976377952755,1.1803921568627451,0.9842522106844724,0.9889428843847077,0.9936024605905669,0.9953710823362962,0.8461863783450773,0.8493810612532655,0.8525685725466128,0.8530976778753228,0.9413412497928321,0.9586823919724599,0.9760181621188412,0.9827029207005707,1
shape 907 .jpg,872.0134104330709,57.0,989.0152097687009,930.0,3.419660433070866,0.22352941176470587,3.8784910187007875,3.6470588235294117,0.986589773160996,0.9991234275520562,0.984790465202093,0.9856980284809154,0.8399681741534175,0.846962578123123,0.8382789244588819,0.8391268958613812,0.952313860799269,0.9968890965807846,0.9461238780377103,0.9492413245721961,1
shape 401 .jpg,1083.0166553887796,239.0,1451.0223148375983,1262.0,4.247124138779528,0.9372549019607843,5.690283587598425,4.949019607843137,0.9833448673547692,0.9963245471042352,0.9776855055695014,0.9805923784332421,0.890535654907204,0.8973652581868654,0.8869316478893423,0.8887672599238422,0.9126014545508212,0.9807639069584267,0.8834949491388349,0.8984205634250171,1
shape 569 .jpg,50.0007689468504,523.0,1024.015748031496,497.0,0.19608144685039372,2.0509803921568626,4.015748031496063,1.9490196078431372,0.9992310649748278,0.9919570633285147,0.9842522106844724,0.9923569033924892,0.93618372147441,0.9320752829690366,0.9277789741199862,0.9322863869205352,0.9937377937587137,0.9347457673080084,0.8727186432557857,0.9379897635795031,1
shape 839 .jpg,730.0112266240156,145.0,1024.015748031496,875.0,2.8627891240157477,0.5686274509803921,4.015748031496063,3.4313725490196076,0.9887735486324852,0.9977701227201428,0.9842522106844724,0.9865438440008611,0.8319458590037448,0.8367328484149453,0.8282233433310441,0.8301033125157425,0.9621700501335587,0.992508356830671,0.9472509154502088,0.9547918084609455,1
shape 1379 .jpg,1024.015748031496,255.0,508.0078125,765.0,4.015748031496063,1.0,1.9921875,3.0,0.9842522106844724,0.996078491680251,0.99218762014425,0.9882354750407529,0.8451241779541178,0.8524781547859774,0.850740279513308,0.8479380264715113,0.9417311672375596,0.9854419621112379,0.9709020291232949,0.956325886333714,1
shape 906 .jpg,908.0139640748031,49.0,886.013625738189,897.0,3.5608390748031495,0.19215686274509802,3.4745632381889764,3.5176470588235293,0.986036139942872,0.9992464552640483,0.9863744713539478,0.9862055177928829,0.8002357673323801,0.8083668417056022,0.8005586805051074,0.8003890430654185,0.9596243228389302,0.9978207692758773,0.9605811703714435,0.9601047647250088,1
shape 270 .jpg,1640.0252214566929,1061.0,514.007904773622,593.0,6.431471456692914,4.1607843137254905,2.0157172736220472,2.325490196078431,0.9747789311743503,0.9836834496970444,0.9920953479412293,0.9908805708485837,0.7597274229318811,0.7650047786860399,0.7700836463426602,0.769575514027034,0.9366659321201056,0.9590767484201254,0.9801949349425679,0.9771277208417855,1
shape 707 .jpg,1024.015748031496,751.0,480.0073818897638,269.0,4.015748031496063,2.9450980392156865,1.8823818897637794,1.0549019607843138,0.9842522106844724,0.9884507735367392,0.9926182237583464,0.9958631931842648,0.9049256880087507,0.9074926965724404,0.9100665887352078,0.9115038414267501,0.9049086282991212,0.9300209962841048,0.9551120302563952,0.9749342849539603,1
shape 888 .jpg,816.0125492125984,100.0,1024.015748031496,920.0,3.2000492125984255,0.39215686274509803,4.015748031496063,3.607843137254902,0.9874509803891889,0.9984621536000984,0.9842522106844724,0.9858518131209055,0.8706622441481828,0.8764121336985448,0.8679390461164083,0.86930173472084,0.9453325616859858,0.9933242393920179,0.9318803090255828,0.9385830024065633,1
shape 392 .jpg,1024.015748031496,409.0,200.0030757874016,611.0,4.015748031496063,1.603921568627451,0.7843257874015749,2.396078431372549,0.9842522106844724,0.9937102082244025,0.9969242598993111,0.9906037584966013,0.8951778715782588,0.9006640741661778,0.9027613243827145,0.8989649639253029,0.9140187357008669,0.9655450334680336,0.9830959513462048,0.9485281551319523,1
shape 1282 .jpg,1024.015748031496,438.0,144.00221456692913,582.0,4.015748031496063,1.7176470588235293,0.5647145669291338,2.2823529411764705,0.9842522106844724,0.9932642327684311,0.9977854671275039,0.9910497339525728,0.8491654223859675,0.8548219694025035,0.8579192487185906,0.853546017664978,0.9402165826085903,0.974348227310155,0.9915398629508281,0.965914767795686,1
shape 1371 .jpg,790.0121493602362,904.0,1019.015671136811,113.0,3.0980868602362204,3.5450980392156866,3.9961398868110236,0.4431372549019608,0.9878508266022785,0.9860978685448897,0.9843291041869897,0.9982622335681113,0.8488065078533501,0.8473324176053898,0.8458657294404681,0.854362952418119,0.9545862040194197,0.9481871929045849,0.9417615215763282,0.9935236517835276,1
shape 1077 .jpg,836.0128567913385,55.0,804.0123646653544,819.0,3.2784817913385824,0.2156862745098039,3.152989665354331,3.211764705882353,0.9871434063791201,0.9991541844800541,0.9876355247952303,0.987405037984806,0.8355852960741442,0.8426995723888182,0.8360037629487361,0.8357937333121663,0.9555291005827302,0.9970733824269825,0.9571987966222315,0.9564200037763402,1
shape 851 .jpg,484.0074434055118,267.0,1024.015748031496,753.0,1.8980684055118109,1.0470588235294116,4.015748031496063,2.952941176470588,0.9925567089563327,0.9958939501122628,0.9842522106844724,0.9884200166087411,0.8915376026498971,0.8930192927588305,0.8862355616134177,0.8888906843769656,0.9623638376644208,0.9793067121175832,0.9208985459685669,0.9416402779945332,1
shape 848 .jpg,642.009873277559,188.0,1024.015748031496,832.0,2.517685777559055,0.7372549019607842,4.015748031496063,3.2627450980392156,0.9901268742767884,0.9971088487681851,0.9842522106844724,0.9872051179528188,0.8747116955528409,0.8782165852413516,0.8705705925657007,0.8726487509304455,0.9561389724415171,0.9871987604887553,0.9305050394025108,0.9433477059927898,1
shape 663 .jpg,1023.015732652559,926.0,828.0127337598425,94.0,4.011826402559055,3.631372549019608,3.2471087598425195,0.3686274509803921,0.9842675893849759,0.9857595423369114,0.9872664359831476,0.9985544243840926,0.8598392488022905,0.8610842284603842,0.8623417263465323,0.8683665241131624,0.9358352003800875,0.9417549878676212,0.9477686057976812,0.9940874393731712,1
shape 281 .jpg,1024.015748031496,314.0,390.00599778543307,706.0,4.015748031496063,1.231372549019608,1.5294352854330708,2.768627450980392,0.9842522106844724,0.995171162304309,0.9940023068036565,0.9891428044166948,0.9072928220546213,0.9134736338269249,0.9131446927134638,0.9102198597217919,0.9023799876835409,0.9699620419107121,0.9625617989497787,0.9324624254425571,1
shape 687 .jpg,901.0138564222441,39.0,975.0149944635826,938.0,3.5333876722440944,0.15294117647058822,3.823588213582677,3.6784313725490194,0.9861437908463961,0.9994002399040384,0.9850057670091413,0.9855750007689232,0.8535996629336577,0.8610340225808756,0.8526007437520026,0.8530958692929709,0.9462310806134777,0.9976755019397564,0.9419499511299418,0.9440905232840917,1
shape 571 .jpg,56.00086122047244,538.0,1024.015748031496,482.0,0.21961122047244094,2.1098039215686275,4.015748031496063,1.8901960784313725,0.9991387927718071,0.9917263863685295,0.9842522106844724,0.9925875803524744,0.9040364973311908,0.8996258090931024,0.8952189005675479,0.9000968250590714,0.9952643123463011,0.9546565121579879,0.9139842375592808,0.9593762804092008,1
shape 1353 .jpg,386.00593626968504,704.0,1024.015748031496,316.0,1.5137487696850394,2.76078431372549,4.015748031496063,1.2392156862745098,0.9940638216056703,0.9891735613446928,0.9842522106844723,0.9951404053763111,0.8745111202354704,0.8713700997584167,0.8682249584852706,0.8747337809608549,0.9741146445024929,0.9529287777495908,0.9317337285016499,0.9788714400126003,1
shape 462 .jpg,893.013733390748,63.0,1019.015671136811,956.0,3.5020146407480315,0.24705882352941175,3.9961398868110236,3.7490196078431373,0.9862668204504237,0.999031156768062,0.9843291041869897,0.985298188416941,0.8979312525990546,0.90467773870506,0.8964446801569121,0.8971823305852679,0.9237773549479372,0.994635047982449,0.9134006574252345,0.9185834405324997,1
shape 915 .jpg,70.00107652559055,545.0,1024.015748031496,475.0,0.2745140255905512,2.1372549019607843,4.015748031496063,1.8627450980392157,0.9989234909647589,0.9916187371205364,0.9842522106844724,0.9926952296004675,0.9019261110431305,0.8975473852107957,0.8931709811677223,0.898137479074049,0.9941951856826278,0.954962373787632,0.9156711898690151,0.960747023025918,1
shape 269 .jpg,1114.0171321358268,255.0,698.0107344980315,892.0,4.368694635826772,1.0,2.7372969980314963,3.4980392156862745,0.9828681276391624,0.996078491680251,0.9892656670485955,0.9862824101128779,0.8996539856409852,0.907136268477818,0.9037644933218137,0.9018232697624943,0.9014171160548908,0.977357835117431,0.9378036463693039,0.920791133228166,1
shape 1470 .jpg,52.00079970472441,532.0,1024.015748031496,488.0,0.20392470472440943,2.0862745098039217,4.015748031496063,1.9137254901960783,0.9992003075738208,0.9918186571525236,0.9842522106844724,0.9924953095684803,0.9242846242479105,0.9200523467095856,0.9157602283734956,0.9204142378239435,0.9944809456799606,0.9437271018481268,0.8920503910200164,0.9483812513193345,1
shape 434 .jpg,632.009719488189,193.0,1024.015748031496,827.0,2.4784694881889764,0.7568627450980393,4.015748031496063,3.243137254901961,0.9902806612818228,0.99703195644819,0.9842522106844723,0.9872820102728139,0.8516881954525815,0.8551202941984264,0.8472761768660199,0.8494901789410585,0.9633229902893047,0.9888337941946532,0.9409352209108658,0.9521530974040322,1
shape 499 .jpg,1290.0198388287401,228.0,1106.0170091043308,1177.0,5.058901328740157,0.8941176470588235,4.337321604330709,4.6156862745098035,0.9801614763505561,0.9964937102082244,0.98299115724319,0.9818995478731585,0.7662328442398408,0.7766384049040921,0.7681572332965189,0.7673951200336069,0.9495762277299916,0.9910856893348282,0.9567434645289269,0.9539809950556065,1
shape 1474 .jpg,276.00424458661416,372.0,1024.015748031496,648.0,1.0823695866141734,1.4588235294117646,4.015748031496063,2.541176470588235,0.9957554786610492,0.9942792113923662,0.9842522106844723,0.9900347553286378,0.9376450543353194,0.9366075445982392,0.9310938608732381,0.9343745244746698,0.9635955230565761,0.9511362612562567,0.8660473794833965,0.9148825196076729,1
shape 957 .jpg,1024.015748031496,464.0,92.00141486220473,556.0,4.015748031496063,1.8196078431372549,0.3607898622047244,2.180392156862745,0.9842522106844724,0.9928643927044567,0.9985851595536831,0.9914495740165473,0.8987856251666467,0.9037985833452067,0.9072709769359611,0.9030278137391138,0.9108691301570592,0.959470735051406,0.9919356493774404,0.9514347601047021,1
shape 1337 .jpg,1007.015486589567,156.0,692.0106422244095,849.0000000000001,3.949080339566929,0.6117647058823529,2.713767224409449,3.329411764705883,0.984513648593031,0.9976009596161535,0.9893579392516161,0.9869436840648357,0.8175879525688936,0.825848429356332,0.8213726179638681,0.8194768122380286,0.9510387807778893,0.9923979045072847,0.9661956350953792,0.958625832715379,1
shape 77 .jpg,270.0041523129922,256.0,780.0119955708661,526.0,1.0588398129921262,1.0039215686274512,3.0588705708661417,2.062745098039216,0.99584775086407,0.996063113216252,0.988004613607313,0.9919109279365177,0.9576014941025033,0.9575662774158273,0.9532678752392791,0.9554218241458636,0.9473486404768603,0.95025676169654,0.8489768339147515,0.8977931900483591,1
DSC_0394.jpg,36.44594246709558,159.61247318529684,319.4778956988136,165.22035163497216,0.1429252645768454,0.625931267393321,1.252854492936524,0.6479229475881261,0.9994395173858595,0.997545405327326,0.9950869206825144,0.9974591647704769,0.7327273943924428,0.7317022694519518,0.7302998524905405,0.7316436291391644,0.9987882590790923,0.9946888187582622,0.989360240405111,0.9945022139257358,0
DSC_0382.JPG,50.21911839942821,174.5511073747681,350.6050600273074,185.15423889726344,0.19693771921344397,0.684514146567718,1.3749218040286564,0.7260950544990723,0.9992277070956321,0.9973156720792488,0.9946082327064973,0.9971526122028532,0.7387489727490149,0.7372980000072261,0.7353138394773195,0.7371880224605089,0.9982969309190731,0.9940835718784604,0.9881223902290175,0.9937241776216176,0
DSC_0377.JPG,46.61690315558737,247.7127148799861,482.9426707936007,236.92108324153526,0.18281138492387206,0.971422411294063,1.8938928266415715,0.9291022872217068,0.9992831036330762,0.9961905589321196,0.9925730835236122,0.9963565176507622,0.7282263418423714,0.7259655091751792,0.723353433575313,0.7260789522270876,0.9984713150321017,0.9918804999709345,0.9841772017212028,0.9922342268817413,0
DSC_0304.JPG,18.434866247891367,146.22896495245826,291.4634478031692,145.14508928571428,0.07229359312898576,0.5734469213821892,1.1429939129536046,0.5691964285714285,0.9997165000730801,0.9977512231268653,0.9955177398609298,0.9977678914697857,0.7184343338997884,0.7169574015931129,0.7152972407833561,0.7169689739501806,0.999413724882973,0.9953510858948188,0.9907368387007941,0.9953855444911511,0
DSC_0392.JPG,59.895657387784986,191.53968032525512,378.5723455527571,195.82805796324212,0.23488493093249013,0.7511360012755103,1.4845974335402239,0.7679531684833024,0.9990788967891646,0.997054413921735,0.994178138812894,0.9969884652606151,0.7064693107575889,0.7050458282131828,0.703027147204993,0.7049993355186328,0.998157694665329,0.9941084241133643,0.9883552781824395,0.9939765177520201,0
DSC_0373.JPG,141.9461157197153,352.2124666628015,647.1620438115028,321.1570725591373,0.5566514341949619,1.3812253594619666,2.537890367888246,1.259439500231911,0.9978170867696043,0.9945835132614216,0.9900476418077153,0.9950610975216201,0.7569976095615751,0.7547011553523544,0.7515616011487679,0.7550142248805579,0.9948609512965648,0.9872562968067015,0.9765989385293444,0.9883799388195975,0
